,date,loser,p1,p2,return_points_played_loser,return_points_played_winner,return_points_won_loser,return_points_won_winner,round,rpw_loser,rpw_winner,score,serve_points_played_loser,serve_points_played_winner,serve_points_won_loser,serve_points_won_winner,spw_loser,spw_winner,surface,tournament_name,ues_loser,ues_winner,winner,winners_loser,winners_winner
863,2017-05-29 23:30:00,Young D.,Ferrer D.,Young D.,174.0,217.0,52.0,88.0,last_128,0.2988505747126437,0.4055299539170507,5-7 6-3 4-6 6-3 13-11,217.0,174.0,129.0,122.0,0.5944700460829493,0.7011494252873564,clay,Roland Garros,,,Ferrer D.,,
864,2017-05-29 23:45:00,Gabashvili T.,Estrella Burgos V.,Gabashvili T.,188.0,166.0,70.0,61.0,last_128,0.3723404255319149,0.3674698795180723,6-7(9) 2-6 7-6(3) 6-3 6-2,166.0,188.0,105.0,118.0,0.6325301204819277,0.6276595744680851,clay,Roland Garros,,,Estrella Burgos V.,,
865,2017-05-30 00:05:00,Hamou M.,Cuevas P.,Hamou M.,95.0,100.0,29.0,45.0,last_128,0.30526315789473685,0.45,6-3 6-2 6-4,100.0,95.0,55.0,66.0,0.55,0.6947368421052632,clay,Roland Garros,,,Cuevas P.,,
866,2017-05-30 00:10:00,Fratangelo B.,Lopez F.,Fratangelo B.,90.0,89.0,22.0,31.0,last_128,0.24444444444444444,0.34831460674157305,6-4 7-6(4) 6-3,89.0,90.0,58.0,68.0,0.651685393258427,0.7555555555555555,clay,Roland Garros,,,Lopez F.,,
867,2017-05-30 00:50:00,Dzumhur D.,Kicker N.,Dzumhur D.,104.0,111.0,37.0,44.0,last_128,0.3557692307692308,0.3963963963963964,6-3 2-6 6-3 6-4,111.0,104.0,67.0,67.0,0.6036036036036037,0.6442307692307693,clay,Roland Garros,,,Kicker N.,,
868,2017-05-30 01:35:00,Tiafoe F.,Fognini F.,Tiafoe F.,130.0,120.0,53.0,48.0,last_128,0.4076923076923077,0.4,6-4 6-3 3-6 1-6 6-0,120.0,130.0,72.0,77.0,0.6,0.5923076923076923,clay,Roland Garros,,,Fognini F.,,
869,2017-05-30 01:40:00,De Greef A.,Gasquet R.,De Greef A.,97.0,98.0,34.0,47.0,last_128,0.35051546391752575,0.47959183673469385,6-2 3-6 6-1 6-3,98.0,97.0,51.0,63.0,0.5204081632653061,0.6494845360824743,clay,Roland Garros,,,Gasquet R.,,
870,2017-05-30 02:00:00,Donaldson J.,Herbert P.,Donaldson J.,99.0,97.0,29.0,33.0,last_128,0.29292929292929293,0.3402061855670103,6-4 7-6(5) 6-4,97.0,99.0,64.0,70.0,0.6597938144329897,0.7070707070707071,clay,Roland Garros,,,Herbert P.,,
871,2017-05-30 03:15:00,Zverev A.,Verdasco F.,Zverev A.,128.0,126.0,56.0,59.0,last_128,0.4375,0.46825396825396826,6-4 3-6 6-4 6-2,126.0,128.0,67.0,72.0,0.5317460317460317,0.5625,clay,Roland Garros,,,Verdasco F.,,
872,2017-05-30 19:00:00,Berlocq C.,Dolgopolov A.,Berlocq C.,98.0,83.0,28.0,25.0,last_128,0.2857142857142857,0.30120481927710846,7-5 6-3 6-4,83.0,98.0,58.0,70.0,0.6987951807228916,0.7142857142857143,clay,Roland Garros,,,Dolgopolov A.,,
873,2017-05-30 19:00:00,Escobedo E.,Istomin D.,Escobedo E.,94.0,92.0,22.0,31.0,last_128,0.23404255319148937,0.33695652173913043,7-6(3) 6-3 6-4,92.0,94.0,61.0,72.0,0.6630434782608695,0.7659574468085106,clay,Roland Garros,,,Istomin D.,,
874,2017-05-30 19:00:00,Kohlschreiber P.,Kyrgios N.,Kohlschreiber P.,97.0,85.0,26.0,27.0,last_128,0.26804123711340205,0.3176470588235294,6-3 7-6(4) 6-3,85.0,97.0,58.0,71.0,0.6823529411764706,0.7319587628865979,clay,Roland Garros,,,Kyrgios N.,,
875,2017-05-30 19:00:00,Lokoli L.,Klizan M.,Lokoli L.,165.0,138.0,70.0,52.0,last_128,0.42424242424242425,0.37681159420289856,7-6(4) 6-3 4-6 0-6 6-4,138.0,165.0,86.0,95.0,0.6231884057971014,0.5757575757575758,clay,Roland Garros,,,Klizan M.,,
876,2017-05-30 19:00:00,Pella G.,del Potro J.,Pella G.,67.0,88.0,15.0,40.0,last_128,0.22388059701492538,0.45454545454545453,6-2 6-1 6-4,88.0,67.0,48.0,52.0,0.5454545454545454,0.7761194029850746,clay,Roland Garros,,,del Potro J.,,
877,2017-05-30 20:35:00,Querrey S.,Chung H.,Querrey S.,104.0,120.0,32.0,50.0,last_128,0.3076923076923077,0.4166666666666667,6-4 3-6 6-3 6-3,120.0,104.0,70.0,72.0,0.5833333333333334,0.6923076923076923,clay,Roland Garros,,,Chung H.,,
878,2017-05-30 20:40:00,Kovalik J.,Wawrinka S.,Kovalik J.,98.0,92.0,30.0,38.0,last_128,0.30612244897959184,0.41304347826086957,6-2 7-6(6) 6-3,92.0,98.0,54.0,68.0,0.5869565217391305,0.6938775510204082,clay,Roland Garros,,,Wawrinka S.,,
879,2017-05-30 20:45:00,Jaziri M.,Anderson K.,Jaziri M.,98.0,126.0,27.0,49.0,last_128,0.2755102040816326,0.3888888888888889,7-6(4) 6-3 7-6(4),126.0,98.0,77.0,71.0,0.6111111111111112,0.7244897959183674,clay,Roland Garros,,,Anderson K.,,
880,2017-05-30 21:10:00,Baghdatis M.,Almagro N.,Baghdatis M.,133.0,152.0,39.0,60.0,last_128,0.2932330827067669,0.39473684210526316,6-7(3) 6-4 6-3 7-6(1),152.0,133.0,92.0,94.0,0.6052631578947368,0.706766917293233,clay,Roland Garros,,,Almagro N.,,
881,2017-05-30 21:55:00,Kokkinakis T.,Nishikori K.,Kokkinakis T.,120.0,135.0,41.0,58.0,last_128,0.3416666666666667,0.42962962962962964,4-6 6-1 6-4 6-4,135.0,120.0,77.0,79.0,0.5703703703703704,0.6583333333333333,clay,Roland Garros,,,Nishikori K.,,
882,2017-05-30 22:00:00,Jarry N.,Khachanov K.,Jarry N.,119.0,145.0,42.0,59.0,last_128,0.35294117647058826,0.4068965517241379,6-4 3-6 7-6(4) 6-1,145.0,119.0,86.0,77.0,0.593103448275862,0.6470588235294118,clay,Roland Garros,,,Khachanov K.,,
883,2017-05-30 22:30:00,Albot R.,Chardy J.,Albot R.,94.0,96.0,26.0,36.0,last_128,0.2765957446808511,0.375,6-2 6-4 7-6(3),96.0,94.0,60.0,68.0,0.625,0.723404255319149,clay,Roland Garros,,,Chardy J.,,
884,2017-05-30 23:25:00,Kuznetsov An.,Murray A.,Kuznetsov An.,98.0,102.0,35.0,55.0,last_128,0.35714285714285715,0.5392156862745098,6-4 4-6 6-2 6-0,102.0,98.0,47.0,63.0,0.46078431372549017,0.6428571428571429,clay,Roland Garros,,,Murray A.,,
885,2017-05-31 00:05:00,Berankis R.,Lorenzi P.,Berankis R.,78.0,87.0,22.0,44.0,last_128,0.28205128205128205,0.5057471264367817,6-0 6-2 6-4,87.0,78.0,43.0,56.0,0.4942528735632184,0.717948717948718,clay,Roland Garros,,,Lorenzi P.,,
886,2017-05-31 00:25:00,Brown D.,Monfils G.,Brown D.,86.0,90.0,27.0,43.0,last_128,0.313953488372093,0.4777777777777778,6-4 7-5 6-0,90.0,86.0,47.0,59.0,0.5222222222222223,0.686046511627907,clay,Roland Garros,,,Monfils G.,,
887,2017-05-31 00:30:00,Muller A.,Monteiro T.,Muller A.,155.0,162.0,57.0,67.0,last_128,0.36774193548387096,0.41358024691358025,7-6(4) 2-6 4-6 7-6(3) 6-0,162.0,155.0,95.0,98.0,0.5864197530864198,0.632258064516129,clay,Roland Garros,,,Monteiro T.,,
888,2017-05-31 00:40:00,Elias G.,Edmund K.,Elias G.,81.0,75.0,24.0,33.0,last_128,0.2962962962962963,0.44,6-3 6-2 7-5,75.0,81.0,42.0,57.0,0.56,0.7037037037037037,clay,Roland Garros,,,Edmund K.,,
889,2017-05-31 00:50:00,Thompson J.,Isner J.,Thompson J.,129.0,117.0,39.0,39.0,last_128,0.3023255813953488,0.3333333333333333,6-3 4-6 7-6(5) 6-3,117.0,129.0,78.0,90.0,0.6666666666666666,0.6976744186046512,clay,Roland Garros,,,Isner J.,,
890,2017-05-31 01:25:00,Struff J.,Berdych T.,Struff J.,104.0,127.0,36.0,60.0,last_128,0.34615384615384615,0.47244094488188976,6-1 6-1 4-6 6-4,127.0,104.0,67.0,68.0,0.5275590551181102,0.6538461538461539,clay,Roland Garros,,,Berdych T.,,
891,2017-05-31 02:20:00,Tsonga J.,Olivo R.,Tsonga J.,162.0,164.0,63.0,65.0,last_128,0.3888888888888889,0.39634146341463417,7-5 6-4 6-7(6) 6-4,164.0,162.0,99.0,99.0,0.6036585365853658,0.6111111111111112,clay,Roland Garros,,,Olivo R.,,
892,2017-06-02 19:00:00,Dimitrov G.,Carreno Busta P.,Dimitrov G.,97.0,103.0,33.0,44.0,last_32,0.3402061855670103,0.42718446601941745,7-5 6-3 6-4,103.0,97.0,59.0,64.0,0.5728155339805825,0.6597938144329897,clay,Roland Garros,,,Carreno Busta P.,,
893,2017-06-02 19:00:00,Vesely J.,Bautista Agut R.,Vesely J.,89.0,80.0,32.0,37.0,last_32,0.3595505617977528,0.4625,6-3 6-4 6-3,80.0,89.0,43.0,57.0,0.5375,0.6404494382022472,clay,Roland Garros,,,Bautista Agut R.,,
894,2017-06-02 19:00:00,Goffin D.,Zeballos H.,Goffin D.,36.0,32.0,14.0,10.0,last_32,0.3888888888888889,0.3125,4-5,32.0,36.0,22.0,22.0,0.6875,0.6111111111111112,clay,Roland Garros,,,Zeballos H.,,
895,2017-06-02 20:25:00,Garcia-Lopez G.,Raonic M.,Garcia-Lopez G.,19.0,29.0,3.0,17.0,last_32,0.15789473684210525,0.5862068965517241,6-1 1-0,29.0,19.0,12.0,16.0,0.41379310344827586,0.8421052631578947,clay,Roland Garros,,,Raonic M.,,
896,2017-06-02 21:05:00,Basilashvili N.,Nadal R.,Basilashvili N.,53.0,65.0,12.0,41.0,last_32,0.22641509433962265,0.6307692307692307,6-0 6-1 6-0,65.0,53.0,24.0,41.0,0.36923076923076925,0.7735849056603774,clay,Roland Garros,,,Nadal R.,,
897,2017-06-02 21:40:00,Johnson S.,Thiem D.,Johnson S.,80.0,118.0,16.0,54.0,last_32,0.2,0.4576271186440678,6-1 7-6(4) 6-3,118.0,80.0,64.0,64.0,0.5423728813559322,0.8,clay,Roland Garros,,,Thiem D.,,
898,2017-06-02 22:50:00,Schwartzman D.,Djokovic N.,Schwartzman D.,114.0,153.0,33.0,72.0,last_32,0.2894736842105263,0.47058823529411764,5-7 6-3 3-6 6-1 6-1,153.0,114.0,81.0,81.0,0.5294117647058824,0.7105263157894737,clay,Roland Garros,,,Djokovic N.,,
899,2017-06-02 23:50:00,Pouille L.,Ramos-Vinolas A.,Pouille L.,151.0,156.0,58.0,67.0,last_32,0.3841059602649007,0.42948717948717946,6-2 3-6 5-7 6-2 6-1,156.0,151.0,89.0,93.0,0.5705128205128205,0.6158940397350994,clay,Roland Garros,,,Ramos-Vinolas A.,,
900,2017-06-03 19:00:00,Edmund K.,Anderson K.,Edmund K.,161.0,167.0,44.0,57.0,last_32,0.2732919254658385,0.3413173652694611,6-7(6) 7-6(4) 5-7 6-1 6-4,167.0,161.0,110.0,117.0,0.6586826347305389,0.7267080745341615,clay,Roland Garros,,,Anderson K.,,
901,2017-06-03 19:00:00,Lopez F.,Cilic M.,Lopez F.,82.0,70.0,29.0,39.0,last_32,0.35365853658536583,0.5571428571428572,6-1 6-3 6-3,70.0,82.0,31.0,53.0,0.44285714285714284,0.6463414634146342,clay,Roland Garros,,,Cilic M.,,
902,2017-06-03 20:40:00,del Potro J.,Murray A.,del Potro J.,102.0,108.0,35.0,51.0,last_32,0.3431372549019608,0.4722222222222222,7-6(8) 7-5 6-0,108.0,102.0,57.0,67.0,0.5277777777777778,0.6568627450980392,clay,Roland Garros,,,Murray A.,,
903,2017-06-03 21:00:00,Cuevas P.,Verdasco F.,Cuevas P.,72.0,75.0,23.0,45.0,last_32,0.3194444444444444,0.6,6-2 6-1 6-3,75.0,72.0,30.0,49.0,0.4,0.6805555555555556,clay,Roland Garros,,,Verdasco F.,,
904,2017-06-03 21:55:00,Chung H.,Nishikori K.,Chung H.,161.0,163.0,59.0,62.0,last_32,0.36645962732919257,0.3803680981595092,7-5 6-4 6-7(4) 0-6 6-4,163.0,161.0,101.0,102.0,0.6196319018404908,0.6335403726708074,clay,Roland Garros,,,Nishikori K.,,
905,2017-06-03 22:45:00,Fognini F.,Wawrinka S.,Fognini F.,79.0,86.0,25.0,42.0,last_32,0.31645569620253167,0.4883720930232558,7-6(2) 6-0 6-2,86.0,79.0,44.0,54.0,0.5116279069767442,0.6835443037974683,clay,Roland Garros,,,Wawrinka S.,,
906,2017-06-04 00:00:00,Gasquet R.,Monfils G.,Gasquet R.,92.0,114.0,27.0,42.0,last_32,0.29347826086956524,0.3684210526315789,7-6(5) 5-7 4-3,114.0,92.0,72.0,65.0,0.631578947368421,0.7065217391304348,clay,Roland Garros,,,Monfils G.,,
907,2017-06-04 00:15:00,Isner J.,Khachanov K.,Isner J.,147.0,138.0,36.0,40.0,last_32,0.24489795918367346,0.2898550724637681,7-6(1) 6-3 6-7(5) 7-6(3),138.0,147.0,98.0,111.0,0.7101449275362319,0.7551020408163265,clay,Roland Garros,,,Khachanov K.,,
908,2017-06-07 19:00:00,Carreno Busta P.,Nadal R.,Carreno Busta P.,26.0,28.0,12.0,20.0,QF,0.46153846153846156,0.7142857142857143,6-2 2-0,28.0,26.0,8.0,14.0,0.2857142857142857,0.5384615384615384,clay,Roland Garros,,,Nadal R.,,
909,2017-06-07 19:00:00,Djokovic N.,Thiem D.,Djokovic N.,82.0,104.0,28.0,51.0,QF,0.34146341463414637,0.49038461538461536,7-6(5) 6-3 6-0,104.0,82.0,53.0,54.0,0.5096153846153846,0.6585365853658537,clay,Roland Garros,,,Thiem D.,,
910,2017-06-08 00:10:00,Nishikori K.,Murray A.,Nishikori K.,111.0,89.0,42.0,40.0,QF,0.3783783783783784,0.449438202247191,2-6 6-1 7-6(0) 6-1,89.0,111.0,49.0,69.0,0.550561797752809,0.6216216216216216,clay,Roland Garros,,,Murray A.,,
911,2017-06-08 00:25:00,Cilic M.,Wawrinka S.,Cilic M.,77.0,68.0,23.0,34.0,QF,0.2987012987012987,0.5,6-3 6-3 6-1,68.0,77.0,34.0,54.0,0.5,0.7012987012987013,clay,Roland Garros,,,Wawrinka S.,,
912,2017-06-09 20:45:00,Murray A.,Wawrinka S.,Murray A.,166.0,173.0,60.0,73.0,SF,0.3614457831325301,0.42196531791907516,6-7(6) 6-3 5-7 7-6(3) 6-1,173.0,166.0,100.0,106.0,0.5780346820809249,0.6385542168674698,clay,Roland Garros,,,Wawrinka S.,,
913,2017-06-10 02:05:00,Thiem D.,Nadal R.,Thiem D.,74.0,81.0,20.0,40.0,SF,0.2702702702702703,0.49382716049382713,6-3 6-4 6-0,81.0,74.0,41.0,54.0,0.5061728395061729,0.7297297297297297,clay,Roland Garros,,,Nadal R.,,
914,2017-06-11 18:00:00,Bemelmans R.,Gojowczyk P.,Bemelmans R.,,,,,qualifying,,,6-4 7-6,,,,,,,grass,Stuttgart,,,Gojowczyk P.,,
915,2017-06-11 18:00:00,Bublik A.,Lacko L.,Bublik A.,,,,,qualifying,,,6-3 7-5,,,,,,,grass,Stuttgart,,,Lacko L.,,
916,2017-06-11 19:00:00,Jung J.,Novikov D.,Jung J.,,,,,qualifying,,,7-6 6-2,,,,,,,grass,'s-Hertogenbosch,,,Novikov D.,,
917,2017-06-11 20:10:00,Smyczek T.,Medvedev D.,Smyczek T.,,,,,qualifying,,,5-7 6-4 6-4,,,,,,,grass,'s-Hertogenbosch,,,Medvedev D.,,
918,2017-06-11 21:05:00,Benneteau J.,Ito T.,Benneteau J.,,,,,qualifying,,,6-4 6-4,,,,,,,grass,'s-Hertogenbosch,,,Ito T.,,
919,2017-06-11 22:30:00,Chiudinelli M.,Fucsovics M.,Chiudinelli M.,,,,,qualifying,,,7-5 7-5,,,,,,,grass,Stuttgart,,,Fucsovics M.,,
920,2017-06-11 22:30:00,Maden Y.,Hanfmann Y.,Maden Y.,,,,,qualifying,,,6-4 6-1,,,,,,,grass,Stuttgart,,,Hanfmann Y.,,
921,2017-06-11 23:00:00,Wawrinka S.,Nadal R.,Wawrinka S.,65.0,86.0,15.0,44.0,F,0.23076923076923078,0.5116279069767442,6-2 6-3 6-1,86.0,65.0,42.0,50.0,0.4883720930232558,0.7692307692307693,clay,Roland Garros,,,Nadal R.,,
922,2017-06-12 00:35:00,Tsitsipas S.,Pospisil V.,Tsitsipas S.,,,,,qualifying,,,6-1 7-6,,,,,,,grass,'s-Hertogenbosch,,,Pospisil V.,,
923,2017-06-12 19:00:00,Istomin D.,Bedene A.,Istomin D.,57.0,70.0,12.0,30.0,last_32,0.21052631578947367,0.42857142857142855,3-6 6-2 6-1,70.0,57.0,40.0,45.0,0.5714285714285714,0.7894736842105263,grass,'s-Hertogenbosch,,,Bedene A.,,
924,2017-06-12 19:00:00,Marterer M.,Johnson S.,Marterer M.,82.0,94.0,20.0,28.0,last_32,0.24390243902439024,0.2978723404255319,3-6 7-6(2) 6-4,94.0,82.0,66.0,62.0,0.7021276595744681,0.7560975609756098,grass,Stuttgart,,,Johnson S.,,
925,2017-06-12 21:30:00,Lacko L.,Struff J.,Lacko L.,81.0,74.0,23.0,24.0,last_32,0.2839506172839506,0.32432432432432434,6-4 7-6(3),74.0,81.0,50.0,58.0,0.6756756756756757,0.7160493827160493,grass,Stuttgart,,,Struff J.,,
926,2017-06-12 22:30:00,Ito T.,Seppi A.,Ito T.,73.0,98.0,19.0,40.0,last_32,0.2602739726027397,0.40816326530612246,6-3 3-6 6-3,98.0,73.0,58.0,54.0,0.5918367346938775,0.7397260273972602,grass,'s-Hertogenbosch,,,Seppi A.,,
927,2017-06-12 23:10:00,Novikov D.,Mahut N.,Novikov D.,61.0,62.0,17.0,24.0,last_32,0.2786885245901639,0.3870967741935484,6-3 6-4,62.0,61.0,38.0,44.0,0.6129032258064516,0.7213114754098361,grass,'s-Hertogenbosch,,,Mahut N.,,
928,2017-06-12 23:25:00,Fucsovics M.,Hanfmann Y.,Fucsovics M.,66.0,62.0,27.0,28.0,last_32,0.4090909090909091,0.45161290322580644,6-3 7-5,62.0,66.0,34.0,39.0,0.5483870967741935,0.5909090909090909,grass,Stuttgart,,,Hanfmann Y.,,
929,2017-06-13 00:35:00,Griekspoor T.,Pospisil V.,Griekspoor T.,51.0,80.0,13.0,38.0,last_32,0.2549019607843137,0.475,7-5 6-1,80.0,51.0,42.0,38.0,0.525,0.7450980392156863,grass,'s-Hertogenbosch,,,Pospisil V.,,
930,2017-06-13 01:30:00,Jaziri M.,Zverev M.,Jaziri M.,38.0,47.0,6.0,23.0,last_32,0.15789473684210525,0.48936170212765956,6-3 6-1,47.0,38.0,24.0,32.0,0.5106382978723404,0.8421052631578947,grass,Stuttgart,,,Zverev M.,,
931,2017-06-13 19:00:00,Darcis S.,Dolgopolov A.,Darcis S.,79.0,72.0,26.0,28.0,last_32,0.3291139240506329,0.3888888888888889,6-2 7-6(3),72.0,79.0,44.0,53.0,0.6111111111111112,0.6708860759493671,grass,'s-Hertogenbosch,,,Dolgopolov A.,,
932,2017-06-13 19:00:00,Basilashvili N.,Gojowczyk P.,Basilashvili N.,73.0,69.0,26.0,28.0,last_32,0.3561643835616438,0.4057971014492754,2-6 6-3 6-1,69.0,73.0,41.0,47.0,0.5942028985507246,0.6438356164383562,grass,Stuttgart,,,Gojowczyk P.,,
933,2017-06-13 19:00:00,Kuznetsov An.,Janowicz J.,Kuznetsov An.,,,,,last_32,,,6-4 3-6 6-3,,,,,,,grass,Stuttgart,,,Janowicz J.,,
934,2017-06-13 19:00:00,Troicki V.,Paire B.,Troicki V.,56.0,61.0,19.0,27.0,last_32,0.3392857142857143,0.4426229508196721,6-4 6-4,61.0,56.0,34.0,37.0,0.5573770491803278,0.6607142857142857,grass,Stuttgart,,,Paire B.,,
935,2017-06-13 19:10:00,Jung J.,Escobedo E.,Jung J.,,,,,last_32,,,6-4 6-2,,,,,,,grass,'s-Hertogenbosch,,,Escobedo E.,,
936,2017-06-13 20:25:00,Youzhny M.,Kokkinakis T.,Youzhny M.,63.0,58.0,21.0,27.0,last_32,0.3333333333333333,0.46551724137931033,6-4 7-5,58.0,63.0,31.0,42.0,0.5344827586206896,0.6666666666666666,grass,'s-Hertogenbosch,,,Kokkinakis T.,,
937,2017-06-13 20:30:00,Thompson J.,Mannarino A.,Thompson J.,,,,,last_32,,,6-4 6-1,,,,,,,grass,'s-Hertogenbosch,,,Mannarino A.,,
938,2017-06-13 20:45:00,Haase R.,Medvedev D.,Haase R.,118.0,96.0,40.0,29.0,last_32,0.3389830508474576,0.3020833333333333,7-6(5) 3-6 6-3,96.0,118.0,67.0,78.0,0.6979166666666666,0.6610169491525424,grass,'s-Hertogenbosch,,,Medvedev D.,,
939,2017-06-13 21:00:00,Simon G.,Lopez F.,Simon G.,54.0,84.0,20.0,42.0,last_32,0.37037037037037035,0.5,6-3 6-3,84.0,54.0,42.0,34.0,0.5,0.6296296296296297,grass,Stuttgart,,,Lopez F.,,
940,2017-06-13 21:30:00,Baghdatis M.,Kohlschreiber P.,Baghdatis M.,22.0,25.0,7.0,14.0,last_32,0.3181818181818182,0.56,6-1 0-0,25.0,22.0,11.0,15.0,0.44,0.6818181818181818,grass,Stuttgart,,,Kohlschreiber P.,,
941,2017-06-13 21:55:00,Donskoy E.,Benneteau J.,Donskoy E.,,,,,last_32,,,3-6 6-4 7-6,,,,,,,grass,'s-Hertogenbosch,,,Benneteau J.,,
942,2017-06-13 22:50:00,Robert S.,Tomic B.,Robert S.,82.0,94.0,29.0,44.0,last_32,0.35365853658536583,0.46808510638297873,6-1 5-7 6-2,94.0,82.0,50.0,53.0,0.5319148936170213,0.6463414634146342,grass,Stuttgart,,,Tomic B.,,
943,2017-06-13 22:55:00,Herbert P.,Haas T.,Herbert P.,90.0,90.0,27.0,29.0,last_32,0.3,0.32222222222222224,6-3 4-6 7-5,90.0,90.0,61.0,63.0,0.6777777777777778,0.7,grass,Stuttgart,,,Haas T.,,
944,2017-06-14 00:35:00,Brown D.,Kozlov S.,Brown D.,,,,,last_32,,,6-3 3-6 6-3,,,,,,,grass,'s-Hertogenbosch,,,Kozlov S.,,
945,2017-06-14 00:40:00,Sugita Y.,Tipsarevic J.,Sugita Y.,93.0,81.0,35.0,34.0,last_32,0.3763440860215054,0.41975308641975306,7-6(5) 3-6 6-0,81.0,93.0,47.0,58.0,0.5802469135802469,0.6236559139784946,grass,'s-Hertogenbosch,,,Tipsarevic J.,,
946,2017-06-14 01:30:00,Mayer F.,Chardy J.,Mayer F.,112.0,113.0,28.0,32.0,last_32,0.25,0.2831858407079646,7-6(3) 4-6 7-6(1),113.0,112.0,81.0,84.0,0.7168141592920354,0.75,grass,Stuttgart,,,Chardy J.,,
947,2017-06-16 19:00:00,Bedene A.,Muller G.,Bedene A.,78.0,84.0,24.0,31.0,QF,0.3076923076923077,0.36904761904761907,6-3 3-6 6-4,84.0,78.0,53.0,54.0,0.6309523809523809,0.6923076923076923,grass,'s-Hertogenbosch,,,Muller G.,,
948,2017-06-16 19:00:00,Berdych T.,Lopez F.,Berdych T.,112.0,85.0,35.0,23.0,QF,0.3125,0.27058823529411763,6-7(4) 6-3 6-4,85.0,112.0,62.0,77.0,0.7294117647058823,0.6875,grass,Stuttgart,,,Lopez F.,,
949,2017-06-16 21:05:00,Medvedev D.,Karlovic I.,Medvedev D.,49.0,63.0,9.0,24.0,QF,0.1836734693877551,0.38095238095238093,6-4 6-4,63.0,49.0,39.0,40.0,0.6190476190476191,0.8163265306122449,grass,'s-Hertogenbosch,,,Karlovic I.,,
950,2017-06-16 21:30:00,Kohlschreiber P.,Pouille L.,Kohlschreiber P.,87.0,76.0,31.0,25.0,QF,0.3563218390804598,0.32894736842105265,6-4 2-6 6-3,76.0,87.0,51.0,56.0,0.6710526315789473,0.6436781609195402,grass,Stuttgart,,,Pouille L.,,
951,2017-06-16 22:30:00,Benneteau J.,Zverev A.,Benneteau J.,43.0,53.0,10.0,25.0,QF,0.23255813953488372,0.4716981132075472,6-0 6-4,53.0,43.0,28.0,33.0,0.5283018867924528,0.7674418604651163,grass,'s-Hertogenbosch,,,Zverev A.,,
952,2017-06-16 23:30:00,Haas T.,Zverev M.,Haas T.,54.0,64.0,12.0,24.0,QF,0.2222222222222222,0.375,6-4 6-4,64.0,54.0,40.0,42.0,0.625,0.7777777777777778,grass,Stuttgart,,,Zverev M.,,
953,2017-06-16 23:50:00,Pospisil V.,Cilic M.,Pospisil V.,57.0,55.0,16.0,22.0,QF,0.2807017543859649,0.4,6-3 7-5,55.0,57.0,33.0,41.0,0.6,0.7192982456140351,grass,'s-Hertogenbosch,,,Cilic M.,,
954,2017-06-17 01:30:00,Janowicz J.,Paire B.,Janowicz J.,58.0,57.0,13.0,20.0,QF,0.22413793103448276,0.3508771929824561,6-1 7-6(4),57.0,58.0,37.0,45.0,0.6491228070175439,0.7758620689655172,grass,Stuttgart,,,Paire B.,,
955,2017-06-17 21:45:00,Zverev M.,Lopez F.,Zverev M.,102.0,101.0,24.0,25.0,SF,0.23529411764705882,0.24752475247524752,6-7(2) 7-6(4) 7-5,101.0,102.0,76.0,78.0,0.7524752475247525,0.7647058823529411,grass,Stuttgart,,,Lopez F.,,
956,2017-06-17 23:20:00,Zverev A.,Muller G.,Zverev A.,61.0,68.0,16.0,26.0,SF,0.26229508196721313,0.38235294117647056,7-6(5) 6-2,68.0,61.0,42.0,45.0,0.6176470588235294,0.7377049180327869,grass,'s-Hertogenbosch,,,Muller G.,,
957,2017-06-18 00:10:00,Paire B.,Pouille L.,Paire B.,71.0,71.0,15.0,19.0,SF,0.2112676056338028,0.2676056338028169,7-6(5) 7-5,71.0,71.0,52.0,56.0,0.7323943661971831,0.7887323943661971,grass,Stuttgart,,,Pouille L.,,
958,2017-06-18 01:10:00,Cilic M.,Karlovic I.,Cilic M.,133.0,106.0,41.0,27.0,SF,0.3082706766917293,0.25471698113207547,7-6(4) 5-7 7-6(2),106.0,133.0,79.0,92.0,0.7452830188679245,0.6917293233082706,grass,'s-Hertogenbosch,,,Karlovic I.,,
959,2017-06-18 19:00:00,Bublik A.,Marterer M.,Bublik A.,,,,,qualifying,,,6-0 6-3,,,,,,,grass,Gerry Weber Open,,,Marterer M.,,
960,2017-06-18 20:00:00,Seppi A.,Lacko L.,Seppi A.,,,,,qualifying,,,6-4 7-5,,,,,,,grass,Gerry Weber Open,,,Lacko L.,,
961,2017-06-18 21:00:00,Sugita Y.,Youzhny M.,Sugita Y.,,,,,qualifying,,,7-6 6-7 7-6,,,,,,,grass,Gerry Weber Open,,,Youzhny M.,,
962,2017-06-18 21:00:00,Broady L.,Shapovalov D.,Broady L.,,,,,qualifying,,,6-4 6-4,,,,,,,grass,The Artois Championships,,,Shapovalov D.,,
963,2017-06-18 21:00:00,Thompson J.,Chardy J.,Thompson J.,,,,,qualifying,,,4-6 6-4 6-3,,,,,,,grass,The Artois Championships,,,Chardy J.,,
964,2017-06-18 21:00:00,Herbert P.,Kozlov S.,Herbert P.,,,,,qualifying,,,6-4 6-2,,,,,,,grass,The Artois Championships,,,Kozlov S.,,
965,2017-06-18 21:00:00,Kamke T.,Benneteau J.,Kamke T.,,,,,qualifying,,,7-5 6-4,,,,,,,grass,The Artois Championships,,,Benneteau J.,,
